participant_id,study_id,study_version,schema_version,stimulus_configuration_version,source_version,submission_status,group_id,study_group,started_at,completed_at,duration_seconds,age_range,gender,cultural_influence_country,music_listening_habits,music_production_or_audio_engineering_experience,hearing_difficulty,participant_metadata_missing_fields,trial_id,trial_order,trial_index,episode_id,scenario_id,episode_position,context_title,context_label,context_text,context_dominant_function,song_id,excerpt_id,song_position,participant_song_label,song_title,presentation_label,display_position,stimulus_id,actual_mix_id,audio_path,human_rating,rating_set,audio_played,first_play_timestamp,comparative_comment,response_time_ms,z_RMS,z_CF,z_SW,z_SI,z_SI_role,acoustic_feature_source_file,acoustic_feature_table_used,active_stimulus_match,feature_join_status,trial_row_count,trial_labels,trial_stimulus_ids,trial_validation_status,candidate_validation_status,validation_issues,target_eligible,target_ineligibility_reasons,history_eligible,history_ineligibility_reasons,history_comment_available,observed_max_rating,observed_preferred_set,observed_preferred_mix,is_single_winner,n_preferred_tied,is_observed_preferred,observed_rank
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_06,6,6,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,A,1,lead_me_du_d,synthetic_mix_lead_me_du_d,assets/lead_me_du_d.wav,80,True,True,,SYNTHETIC edge trial 6 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,missing_rating,False,missing_rating,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_06,6,6,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,B,2,lead_me_du_e,synthetic_mix_lead_me_du_e,assets/lead_me_du_e.wav,,False,True,,SYNTHETIC edge trial 6 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,malformed,invalid,missing_rating,False,missing_rating,False,missing_rating,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_06,6,6,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,C,3,lead_me_pxl_l1,synthetic_mix_lead_me_pxl_l1,assets/lead_me_pxl_l1.wav,60,True,True,,SYNTHETIC edge trial 6 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,missing_rating,False,missing_rating,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_06,6,6,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,D,4,lead_me_pxl_l4,synthetic_mix_lead_me_pxl_l4,assets/lead_me_pxl_l4.wav,50,True,True,,SYNTHETIC edge trial 6 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,missing_rating,False,missing_rating,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_06,6,6,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,E,5,lead_me_mcg_pro2,synthetic_mix_lead_me_mcg_pro2,assets/lead_me_mcg_pro2.wav,40,True,True,,SYNTHETIC edge trial 6 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,missing_rating,False,missing_rating,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_07,7,7,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,A,1,lead_me_du_d,synthetic_mix_lead_me_du_d,assets/lead_me_du_d.wav,80,True,True,,SYNTHETIC edge trial 7 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,rating_out_of_range,False,rating_out_of_range,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_07,7,7,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,B,2,lead_me_du_e,synthetic_mix_lead_me_du_e,assets/lead_me_du_e.wav,101,True,True,,SYNTHETIC edge trial 7 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,rating_out_of_range,False,rating_out_of_range,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_07,7,7,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,C,3,lead_me_pxl_l1,synthetic_mix_lead_me_pxl_l1,assets/lead_me_pxl_l1.wav,60,True,True,,SYNTHETIC edge trial 7 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,rating_out_of_range,False,rating_out_of_range,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_07,7,7,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,D,4,lead_me_pxl_l4,synthetic_mix_lead_me_pxl_l4,assets/lead_me_pxl_l4.wav,50,True,True,,SYNTHETIC edge trial 7 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,rating_out_of_range,False,rating_out_of_range,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_07,7,7,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,E,5,lead_me_mcg_pro2,synthetic_mix_lead_me_mcg_pro2,assets/lead_me_mcg_pro2.wav,40,True,True,,SYNTHETIC edge trial 7 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,rating_out_of_range,False,rating_out_of_range,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_08,8,8,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,A,1,lead_me_du_d,synthetic_mix_lead_me_du_d,assets/lead_me_du_d.wav,80,True,True,,SYNTHETIC edge trial 8 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,duplicate_candidate_mapping,False,duplicate_candidate_mapping,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_08,8,8,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,B,2,lead_me_du_e,synthetic_mix_lead_me_du_e,assets/lead_me_du_e.wav,70,True,True,,SYNTHETIC edge trial 8 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,duplicate_candidate_mapping,False,duplicate_candidate_mapping,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_08,8,8,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,C,3,lead_me_pxl_l1,synthetic_mix_lead_me_pxl_l1,assets/lead_me_pxl_l1.wav,60,True,True,,SYNTHETIC edge trial 8 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,duplicate_candidate_mapping,False,duplicate_candidate_mapping,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_08,8,8,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,D,4,lead_me_pxl_l4,synthetic_mix_lead_me_pxl_l4,assets/lead_me_pxl_l4.wav,50,True,True,,SYNTHETIC edge trial 8 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,False,duplicate_candidate_mapping,False,duplicate_candidate_mapping,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,no,,SYNTHETIC_PHASE6B2_EDGE_P001__trial_08,8,8,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,E,5,lead_me_du_d,synthetic_mix_lead_me_du_d,assets/lead_me_du_d.wav,40,True,True,,SYNTHETIC edge trial 8 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,malformed,invalid,duplicate_candidate_mapping,False,duplicate_candidate_mapping,False,duplicate_candidate_mapping,True,,,,,,False,
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,,hearing_difficulty,SYNTHETIC_PHASE6B2_EDGE_P001__trial_09,9,9,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,A,1,lead_me_du_d,synthetic_mix_lead_me_du_d,assets/lead_me_du_d.wav,80,True,True,,SYNTHETIC edge trial 9 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,True,,True,,True,80,"[""A""]",A,True,1,True,1
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,,hearing_difficulty,SYNTHETIC_PHASE6B2_EDGE_P001__trial_09,9,9,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,B,2,lead_me_du_e,synthetic_mix_lead_me_du_e,assets/lead_me_du_e.wav,70,True,True,,SYNTHETIC edge trial 9 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,True,,True,,True,80,"[""A""]",A,True,1,False,2
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,,hearing_difficulty,SYNTHETIC_PHASE6B2_EDGE_P001__trial_09,9,9,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,C,3,lead_me_pxl_l1,synthetic_mix_lead_me_pxl_l1,assets/lead_me_pxl_l1.wav,60,True,True,,SYNTHETIC edge trial 9 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,True,,True,,True,80,"[""A""]",A,True,1,False,3
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,,hearing_difficulty,SYNTHETIC_PHASE6B2_EDGE_P001__trial_09,9,9,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,D,4,lead_me_pxl_l4,synthetic_mix_lead_me_pxl_l4,assets/lead_me_pxl_l4.wav,50,True,True,,SYNTHETIC edge trial 9 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,True,,True,,True,80,"[""A""]",A,True,1,False,4
SYNTHETIC_PHASE6B2_EDGE_P001,SYNTHETIC_PHASE6B2_EDGE_P001,synthetic_phase6b2_edges_v1,five_mix_netlify_forms_v1,five_mix_frontend_v1_2026-08-06,synthetic_phase6b2_edge_fixture,completed,group_01,group_01,,,,25_34,prefer_not_to_say,Syntheticland,daily,basic,,hearing_difficulty,SYNTHETIC_PHASE6B2_EDGE_P001__trial_09,9,9,EDR-1,EDR-1,1,EDR-1 - Synthetic edge case,EDR-1,Synthetic context for target construction tests.,Enjoyment,lead_me,group_01_song_a_lead_me,1,Song A,Lead Me,E,5,lead_me_mcg_pro2,synthetic_mix_lead_me_mcg_pro2,assets/lead_me_mcg_pro2.wav,40,True,True,,SYNTHETIC edge trial 9 comment.,,0.1,0.2,0.3,0.4,optional_qc_sensitivity_predictor,,,True,matched,5,A|B|C|D|E,lead_me_du_d|lead_me_du_e|lead_me_pxl_l1|lead_me_pxl_l4|lead_me_mcg_pro2,complete,valid,,True,,True,,True,80,"[""A""]",A,True,1,False,5
