participant_id,group,song_id,mix_id,stimulus_id,episode,presentation_order,z_RMS,z_CF,z_SW,z_SI,expected_rating,rating
P006,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,65.2462,65.1
P006,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,62.109,72.2
P006,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,70.092,56.7
P006,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,62.3909,66.6
P006,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,68.0084,84.9
P006,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,60.3134,66.0
P006,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,73.092,73.4
P006,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,68.2462,56.2
P006,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,65.109,52.8
P006,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,64.1334,65.2
P006,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,75.2029,72.6
P006,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,65.1414,61.0
P006,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,65.7402,45.1
P006,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,77.1056,68.0
P006,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,65.2645,85.6
P007,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,59.2416,53.4
P007,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,61.9477,52.2
P007,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,67.1127,73.9
P007,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,63.4261,70.2
P007,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,58.5499,47.3
P007,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,55.9695,57.0
P007,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,64.9477,68.6
P007,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,62.2416,48.2
P007,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,70.1127,75.1
P007,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,68.6921,56.8
P007,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,62.365,69.7
P007,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,58.136,72.4
P007,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,69.712,69.2
P007,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,58.4846,59.5
P007,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,63.0943,58.4
P007,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,58.5393,49.5
P007,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,55.4022,55.8
P007,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,63.3851,56.1
P007,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,61.3015,45.3
P007,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,53.6065,68.9
P007,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,55.6841,36.9
P007,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,58.4022,60.0
P007,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,66.3851,52.4
P007,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,61.5393,57.1
P007,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,58.4345,66.0
P007,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,57.4265,47.3
P007,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,68.496,51.9
P007,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,59.0333,62.4
P007,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,58.5576,58.5
P007,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,70.3987,67.9
P008,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,54.7637,57.9
P008,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,62.6348,61.6
P008,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,57.4698,52.4
P008,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,51.4916,64.0
P008,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,58.9481,63.0
P008,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,54.072,79.9
P008,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,65.6348,78.7
P008,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,57.7637,60.3
P008,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,60.4698,62.7
P008,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,57.887,62.0
P008,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,64.2142,49.7
P008,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,53.6581,47.4
P008,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,58.6163,39.8
P008,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,65.234,74.7
P008,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,54.0067,51.2
P008,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,50.9242,54.2
P008,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,58.9072,48.2
P008,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,54.0614,61.8
P008,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,51.2061,61.5
P008,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,56.8236,58.6
P008,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,49.1286,58.9
P008,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,57.0614,49.8
P008,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,61.9072,48.1
P008,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,53.9242,44.3
P008,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,53.9566,63.1
P008,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,64.0181,69.5
P008,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,52.9486,55.6
P008,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,54.0796,38.2
P008,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,54.5554,44.4
P008,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,65.9208,56.1
P009,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,67.2351,52.9
P009,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,64.529,59.5
P009,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,72.4001,84.2
P009,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,61.2569,56.4
P009,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,68.7134,59.9
P009,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,63.8373,66.2
P009,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,75.4001,74.7
P009,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,70.2351,69.1
P009,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,67.529,72.2
P009,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,63.4234,75.5
P009,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,73.9795,82.1
P009,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,67.6523,66.0
P009,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,68.3816,65.2
P009,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,74.9993,67.2
P009,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,63.772,50.8
P009,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,68.6725,73.1
P009,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,63.8267,69.9
P009,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,60.6895,61.2
P009,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,60.9714,56.3
P009,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,58.8939,73.4
P009,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,66.5889,68.1
P009,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,71.6725,77.6
P009,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,63.6895,62.6
P009,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,66.8267,69.9
P009,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,73.7834,67.1
P009,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,63.7219,61.6
P009,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,62.7139,61.5
P009,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,63.8449,80.5
P009,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,64.3207,72.5
P009,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,75.6861,87.3
P010,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,61.0182,63.9
P010,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,66.1832,71.3
P010,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,58.3121,59.0
P010,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,57.6204,64.3
P010,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,55.04,53.9
P010,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,62.4965,63.0
P010,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,64.0182,62.8
P010,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,69.1832,74.3
P010,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,61.3121,68.9
P010,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,67.7626,69.0
P010,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,61.4354,60.2
P010,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,57.2065,65.4
P010,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,57.5551,55.5
P010,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,68.7824,70.2
P010,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,62.1647,59.0
P010,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,54.4726,69.1
P010,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,57.6098,58.0
P010,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,62.4556,75.6
P010,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,52.677,59.2
P010,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,54.7545,67.8
P010,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,60.372,53.7
P010,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,65.4556,77.6
P010,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,57.4726,63.8
P010,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,60.6098,54.3
P010,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,67.5665,56.1
P010,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,57.505,47.7
P010,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,56.497,44.2
P010,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,58.1038,55.4
P010,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,69.4692,63.4
P010,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,57.628,53.5
P011,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,70.3926,67.9
P011,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,75.5576,71.6
P011,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,67.6864,69.4
P011,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,1,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,71.8709,82.1
P011,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,64.4143,67.7
P011,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,3,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,66.9947,51.8
P011,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,70.6864,63.7
P011,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,2,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,73.3926,87.9
P011,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,78.5576,79.7
P011,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,70.8098,55.9
P011,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,2,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,66.5809,60.2
P011,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,3,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,77.137,71.8
P011,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,1,1.443428649762309,0.7856275774961273,-0.5413926603692519,-0.49880305263901464,71.5391,65.0
P011,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,2,0.9363158987707103,-1.970943713619291,0.039692167170006815,-0.6592642838147547,78.1568,72.9
P011,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,3,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,66.9295,66.0
P011,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,71.8299,70.6
P011,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,63.847,66.7
P011,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,66.9842,51.9
P011,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,1,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,62.0514,61.2
P011,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,2,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,64.1289,69.3
P011,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,69.7464,57.9
P011,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,1,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,74.8299,82.7
P011,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,66.847,75.8
P011,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,3,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,69.9842,65.5
P011,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,66.8794,69.4
P011,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,2,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,76.9409,77.4
P011,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,3,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,65.8713,61.6
P011,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,1,-0.7397659523284557,-0.872977567729806,-0.8023965613990739,-0.1973708216846843,67.4782,73.3
P011,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,2,-1.8547642649912035,0.2299602950789523,0.26216513887340237,0.39131398786691707,67.0024,61.4
P011,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,-1.426424682211786,-1.6172115428334835,1.8054546671390082,0.23134636039016215,78.8436,82.8
P012,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,1,0.3729849445845034,-0.17486643065962673,-1.3027979220465322,-0.4289466675093337,63.3746,53.4
